,id,name,neighbourhood,room_type,price
5934,41095037,MK long stay coliving apt w/kitchen 旺角長租共享住宿星級衛浴,Yau Tsim Mong,Shared room,170.0
5935,41096687,hawaii No3,Yau Tsim Mong,Private room,299.0
5936,41114024,流年8⃣️号:会展中心·赤尾地铁口·华强北九方·香港山水·轻奢大投影,North,Entire home/apt,413.0
5937,41119910,YHA Mei Ho House Youth Hostel 美荷樓青年旅舍,Sham Shui Po,Private room,450.0
5938,41134385,2 BR Apartment Next to Century Hotel (Rear),Wan Chai,Entire home/apt,1246.0
5939,41137133,Wan chai near Pacific Plaza - single bed capsule,Wan Chai,Shared room,150.0
5940,41138322,Sealand GuestHouse- 西班牙式屋宇，二樓全層，三房一廳，鄰近寶蓮寺及大澳,Islands,Entire home/apt,943.0
5941,41164934,London Guest House Double Room 4,Yau Tsim Mong,Private room,150.0
5942,41165074,London Guest House Triple single bedroom-1,Yau Tsim Mong,Private room,200.0
5943,41165157,London Guest House Triple single bedroom-2,Yau Tsim Mong,Private room,220.0
5944,41165280,London Guest House Twin bedroom 1,Yau Tsim Mong,Private room,160.0
5945,41166922,London Guest House Family room for 4 people,Yau Tsim Mong,Private room,250.0
5946,41167067,London Guest House Family room for 4 people,Yau Tsim Mong,Private room,298.0
5947,41170964,香港旅游之舍,Kwun Tong,Entire home/apt,498.0
5948,41171302,[Taiwai] Cozy village house with a lovely rooftop,Sha Tin,Private room,300.0
5949,41179812,#新年期間限定優惠 尖沙咀～ 溫馨舒適小旅居 交通方便～近維多利亞港和地鐵站,Yau Tsim Mong,Private room,499.0
5950,41180077,尖沙咀～舒適温暖旅居 近維多利亞港 交通方便 鄰近購物熱點及熱門餐廳,Yau Tsim Mong,Private room,699.0
5951,41188403,Luxe Studio Apartment 4Pax @Wanchai/CWB,Wan Chai,Entire home/apt,900.0
5952,41201571,"A nice place to stay. It is near mtr, bus & malls.",Yau Tsim Mong,Private room,233.0
5953,41201836,KOWLOON SUITE,Yau Tsim Mong,Private room,310.0
5954,41202113,"A nice place to stay. Near MTR metro, bus & malls.",Yau Tsim Mong,Private room,202.0
5955,41217318,A comfort single bedroom with all you may need,Yuen Long,Private room,300.0
5956,41221533,J Hotel,Yau Tsim Mong,Private room,350.0
5957,41249606,my place is in near MTR shopping  mall,Yau Tsim Mong,Entire home/apt,300.0
5958,41256480,Budget-tarian room for tourist next to MTR !,Yau Tsim Mong,Private room,258.0
5959,41276440,airport transit /sea-view,Tsuen Wan,Private room,1000.0
5960,41282863,@Rm1 near Kowloon/Autsin Station(Monthly rent)月租房,Yau Tsim Mong,Private room,300.0
5961,41299853,@Rm3 near Kowloon/Austin Station(monthly rent)月租房,Yau Tsim Mong,Private room,380.0
5962,41300671,Modern design suite in the heart of Central,Central & Western,Entire home/apt,930.0
5963,41353422,地铁口 福田中心 福田皇岗双口岸 邻近会展 万象城 华强多商 精简套房 高清巨幕投影 全景落地窗,North,Entire home/apt,402.0
5964,41355666,Designer Flat in Sheung Wan,Central & Western,Entire home/apt,1279.0
5965,41357050,A room in two bed room apartment in a new building,Wan Chai,Private room,450.0
5966,41358406,2-BR APARTMENT WITH WASHING MACHINE@CAUSEWAYBAY,Wan Chai,Entire home/apt,1000.0
5967,41384499,Your own peaceful place in Aberdeen (Tin Wan),Southern,Entire home/apt,495.0
5968,41384588,Cozy stylish 1bedroom,Central & Western,Private room,450.0
5969,41393413,Private studio @ North Point (1min MTR!!),Eastern,Entire home/apt,270.0
5970,41395639,旺角地鐵口經濟家庭房-Budget Family Room for 1-2@Mong Kok,Yau Tsim Mong,Private room,452.0
5971,41396303,旺角區經濟標雙房Budget Twin Room@Mong Kok downtown1901,Yau Tsim Mong,Private room,338.0
5972,41416131,SALE SALE room in - HK island & Kowloon,Wan Chai,Private room,105.0
5973,41416181,SALE SALE SALE for 2 --- HK Island & Kowloon,Wan Chai,Private room,104.0
5974,41418390,CHEAP room for SALE SALE ROOM,Wan Chai,Private room,104.0
5975,41418549,Cheap room for 2!,Wan Chai,Private room,300.0
5976,41419383,Cheap room ( 2 person),Wan Chai,Private room,320.0
5977,41419531,Cheap room (for 2),Wan Chai,Private room,304.0
5978,41419632,青榕台海景,Tuen Mun,Shared room,600.0
5979,41420100,Room very CHEAP ! ( 2 person),Wan Chai,Private room,104.0
5980,41420199,Room super cheap ( 2 ppl),Wan Chai,Private room,104.0
5981,41424960,"Temple street,5mins JordanMTR-No window廟街佐敦地鐵站15無窗",Yau Tsim Mong,Private room,155.0
5982,41434162,"Temple street,5mins JordanMTR-No window廟街佐敦地鐵站16無窗",Yau Tsim Mong,Private room,250.0
5983,41434275,"Temple street,5mins JordanMTR廟街佐敦地鐵站持牌旅舍19",Yau Tsim Mong,Private room,300.0
5984,41434281,"Temple street,5mins JordanMTR廟街佐敦地鐵站持牌旅舍18",Yau Tsim Mong,Private room,350.0
5985,41434288,"Temple street, 5 mins Jordan MTR 廟街佐敦地鐵站持牌旅舍 17",Yau Tsim Mong,Private room,400.0
5986,41439515,1獨立房尖沙嘴高鐵站 Private room 6min to Central,Yau Tsim Mong,Entire home/apt,280.0
5987,41460634,"Modern Studio w Private Balcony , City Center",Wan Chai,Entire home/apt,621.0
5988,41466638,Single room w/terrace on Gough Street,Central & Western,Private room,350.0
5989,41485038,福田口岸近会展中心、保税区、香港高层视野精致小屋,Yuen Long,Entire home/apt,415.0
5990,41486337,Black Dragon - House Boat,Southern,Entire home/apt,3404.0
5991,41486978,何文田地铁站雅仕宾馆特惠标准舒适大床房,Kowloon City,Private room,279.0
5992,41487845,何文田地铁站雅仕宾馆豪华温馨大床房,Kowloon City,Private room,319.0
5993,41488247,何文田地铁站雅仕宾馆标准舒适双床房,Kowloon City,Private room,299.0
5994,41492695,旺角區經濟標雙房Budget Twin Room@Mong Kok Downtown,Yau Tsim Mong,Private room,345.0
5995,41507979,旺角區經濟標雙房Budget Twin Room@Mong Kok City Centre1907,Yau Tsim Mong,Private room,148.0
5996,41508959,【Bob’s home】 近福田口岸/COCO PARK/福田CBD/皇岗/水围 3房1厅130平米,Yuen Long,Entire home/apt,1007.0
5997,41509987,*1000sq.ft. New 3BR Apt. 2min from Jordan MTR,Yau Tsim Mong,Entire home/apt,2685.0
5998,41510980,Mongkok 3BR Super Comfortable Apt Langham and MTR,Yau Tsim Mong,Entire home/apt,1497.0
5999,41511095,Convenient Small Flat Near MTR,Eastern,Entire home/apt,250.0
6000,41511454,T3B-3BR ❤Perfect Home❤ New & Modern Apt,Yau Tsim Mong,Entire home/apt,1989.0
6001,41512243,T1A-Best location 1BR Apt in HK - Shops & Sights,Yau Tsim Mong,Entire home/apt,2100.0
6002,41515740,Sheung Wan New renovated apt.,Central & Western,Entire home/apt,400.0
6003,41520435,旺角區經濟標雙房Budget Twin Room@Mong Kok 1905,Yau Tsim Mong,Private room,338.0
6004,41542386,"TNL Stylish King Bed near MongKok , 1 Min to MTR",Yau Tsim Mong,Private room,800.0
6005,41544731,5Pax Green Concept Cozy room 3mins Victoria Habour,Yau Tsim Mong,Private room,500.0
6006,41552235,旺角區經濟家庭房Budget Family Room@Mong Kok for 1-3,Yau Tsim Mong,Private room,338.0
6007,41552712,旺角區經濟大床房Budget Double Room@Mong Kok City Centre,Yau Tsim Mong,Private room,299.0
6008,41577593,何文田地铁站雅仕宾馆豪华温馨四人双床房,Kowloon City,Private room,379.0
6009,41578172,何文田地铁站雅仕宾馆标准舒适三人家庭房,Kowloon City,Private room,359.0
6010,41578424,北角地鐵站簡約設計 North Point MTR station: Minimalist/Cozy,Eastern,Entire home/apt,950.0
6011,41579251,何文田地铁站雅仕宾馆豪华温馨家庭五人房,Kowloon City,Private room,429.0
6012,41594589,Cleveland B · Spacious Studio B @ Fashion Walk CWB,Wan Chai,Entire home/apt,600.0
6013,41602005,Capsule bed in Co-living space @Central Hong Kong,Central & Western,Private room,210.0
6014,41618901,Happy Valley Apartment 1000 sq.,Wan Chai,Entire home/apt,1680.0
6015,41623752,"TNL Stylish Twin Bed near MongKok , 1 Min to MTR",Yau Tsim Mong,Private room,779.0
6016,41627471,#4Near Yau Ma Tei Station and Jordan Station 5min,Yau Tsim Mong,Entire home/apt,350.0
6017,41627589,0. 0.2 km The Sun Arcade 0.2 km SOGO Tsim Sha Tsui,Yau Tsim Mong,Shared room,288.0
6018,41639766,❤️ Des Voeux Road Central 2 bed flat with rooftop,Central & Western,Entire home/apt,880.0
6019,41673118,高层景观温馨一房一厅双人房/福田口岸地铁囗高端小区/近会展中心、购物公园、CBD中心区,Yuen Long,Entire home/apt,448.0
6020,41673324,福田口岸地铁口近CBD会展中心/高层景观公寓温馨双人房,Yuen Long,Entire home/apt,415.0
6021,41694067,"TNL Premier King Bed near MongKok , 1 Min to MTR",Yau Tsim Mong,Private room,950.0
6022,41694230,"TNL Stylish King Bed near MongKok , 1 Min to MTR",Yau Tsim Mong,Private room,800.0
6023,41722897,學習，工作和研究⋯⋯,Wong Tai Sin,Private room,298.0
6024,41725771,Stylish luxe appartement City center,Central & Western,Private room,600.0
6025,41748303,舒适的家,Islands,Private room,490.0
6026,41758758,Small Flat Near MTR in the heart of HK,Eastern,Entire home/apt,380.0
6027,41759181,Comfortable Apartment for 2 ppl - Room D,Yau Tsim Mong,Entire home/apt,400.0
6028,41759663,Private and Cozy Room for 2 ppl near MTR- C2,Yau Tsim Mong,Entire home/apt,415.0
6029,41760128,Private and Cozy Room for 2 ppl near MTR - D2,Yau Tsim Mong,Entire home/apt,370.0
6030,41762095,Private and Cozy Room for 2 ppl near MTR- C2,Yau Tsim Mong,Entire home/apt,415.0
6031,41762860,Private and Cozy Room for 2 ppl near MTR- D2,Yau Tsim Mong,Entire home/apt,370.0
6032,41763113,Comfortable Apartment for 2 ppl-  Room C,Yau Tsim Mong,Entire home/apt,370.0
6033,41763294,Comfortable Apartment for 2 ppl-  Room D,Yau Tsim Mong,Entire home/apt,400.0
6034,41763601,Cozy Room with Private Bathroom for 2 ppl-C8,Yau Tsim Mong,Entire home/apt,310.0
6035,41800529,Boho chic double bedroom in Happy Valley,Wan Chai,Private room,600.0
6036,41801437,Terry's,North,Private room,230.0
6037,41826834,"Cosy Twin Bunk Room in TST, 3 mins walk to MTR",Yau Tsim Mong,Private room,283.0
6038,41864109,"In the heart of Sheung Wan, spacious 1BR",Central & Western,Entire home/apt,550.0
6039,41865598,Room (SALE) - Kowloong & HK island keep moving,Wan Chai,Private room,90.0
6040,41869476,7折火熱優惠!!! - 尖沙咀地鐵站舒適03單人床連獨立浴室房,Yau Tsim Mong,Private room,190.0
6041,41870409,@Rm4 near Kowloon/Autsin Station(Monthly rent)月租房,Yau Tsim Mong,Entire home/apt,350.0
6042,41899599,B3 Log Inn - Cozy Room,Yau Tsim Mong,Private room,580.0
6043,41918741,Brilliance,Islands,Entire home/apt,1600.0
6044,41943615,"(Quarantine AVL) Entire APT, 5min Airport 1min MTR",Islands,Entire home/apt,570.0
6045,41944807,Brand new apartment with pools - long term rentals,Sai Kung,Private room,266.0
6046,42007655,Adele homy room,Wan Chai,Private room,250.0
6047,42024393,Nice apartment in Lamma,Islands,Entire home/apt,334.0
6048,42055456,"1601-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",Yau Tsim Mong,Private room,333.0
6049,42070820,Cosy & calm spot - Hong Kong skyline clear view,Yau Tsim Mong,Entire home/apt,1500.0
6050,42073643,Hop Inn - Single,Yau Tsim Mong,Private room,220.0
6051,42085672,西九龙高铁站皇都宾馆实惠标准大床,Yau Tsim Mong,Private room,189.0
6052,42098240,Hop Inn - 2 Bed Mixed Dorm,Yau Tsim Mong,Shared room,165.0
6053,42098350,Hop Inn - 3 Bed Mixed Dorm,Yau Tsim Mong,Shared room,160.0
6054,42150166,Cozy room in the village house seaview from roof.,Islands,Private room,400.0
6055,42160778,Hong Kong Home with A View!,Central & Western,Private room,450.0
6056,42180738,110sqf Room with Desk in Shared Apt. Near HKU,Central & Western,Private room,380.0
6057,42182345,(WF1-1) 尖沙咀，鄰近香港科學館，7分鐘到達港鐵站，分租單位，獨立房間,Yau Tsim Mong,Private room,650.0
6058,42182714,(WF1-2) 尖沙咀，鄰近香港科學館，7分鐘到達港鐵站，分租單位，獨立房間,Yau Tsim Mong,Private room,250.0
6059,42182926,(WF1-3) 尖沙咀，鄰近香港科學館，7分鐘到達港鐵站，分租單位，獨立房間,Yau Tsim Mong,Private room,650.0
6060,42209295,Awesome Condo in Heart of Hong Kong. 1 min to MTR,Wan Chai,Entire home/apt,1000.0
6061,42215059,马鞍山福安花园主卧短租6 个月起，近中大教大,Sha Tin,Private room,5500.0
6062,42234371,Full View of the HK International Horse Concourse,Sha Tin,Private room,450.0
6063,42235151,可選擇機場接送服務 詳情可與房東聯絡,Yuen Long,Private room,1600.0
6064,42237194,屯門市廣場,Tuen Mun,Entire home/apt,280.0
6065,42260558,Studio Near Central + Private Roof with Park View,Central & Western,Entire home/apt,1500.0
6066,42263135,@@@2家庭房，（2房1廳）月租房（Monthly rent)Jordan,Yau Tsim Mong,Entire home/apt,500.0
6067,42263306,@@@1家庭房，（一房一廳）月租房（Monthly rent)Jordan,Yau Tsim Mong,Entire home/apt,600.0
6068,42279130,Heart of HK - Wanchai Room in Prime location,Wan Chai,Private room,268.0
6069,42341542,Sweet small home,Sai Kung,Private room,30000.0
6070,42345531,"Island house with garden, 30 m. ferry from Central",Islands,Entire home/apt,680.0
6071,42368772,多伦多酒店靠近佐敦地铁站,Yau Tsim Mong,Entire home/apt,1955.0
6072,42369009,尖沙咀中心地段 地鐵上蓋 3人房 #獨立浴室 #乾淨舒適#交通方便 #適合朋友家人旅行805（大窗）,Yau Tsim Mong,Private room,681.0
6073,42395519,❤ Private Bedroom  HKD 6000 /m @ TaiWai,Sha Tin,Private room,300.0
6074,42437151,"Princeton Studio, Princeton Residence, excl.",Eastern,Entire home/apt,773.0
6075,42439949,Spacious 3BR with 92inch Netflix K11 Harbour City,Yau Tsim Mong,Entire home/apt,1812.0
6076,42459152,Hotel COZi Resort,Tuen Mun,Entire home/apt,1915.0
6077,42466105,Hong Kong Home with a View,Wan Chai,Private room,300.0
6078,42466897,Me Easy Hostel,Yau Tsim Mong,Entire home/apt,1942.0
6079,42467483,CHINA GUEST HOUSE+尖东地铁站,Yau Tsim Mong,Entire home/apt,1975.0
6080,42468962,Room to rent in cosy flat,Wan Chai,Private room,250.0
6081,42469261,Cosy Bedroom in Shared Apartment (Sheung Wan),Central & Western,Private room,300.0
6082,42474642,"Admiralty /Wanchai Room, close to Pacific Place",Wan Chai,Private room,328.0
6083,42478307,Most luxurious and cozy place to stay in HK,Wan Chai,Entire home/apt,1000.0
6084,42494237,"Grand Luxe Suite, Princeton Residence incl.",Eastern,Entire home/apt,1071.0
6085,42494965,"Mong Kok Luxury Studio, New Reno *1A",Yau Tsim Mong,Entire home/apt,270.0
6086,42498711,A comfortable bedroom in a quite area in HK,Yuen Long,Private room,400.0
6087,42521053,Very Good Hotel,Yau Tsim Mong,Entire home/apt,1950.0
6088,42547159,"Cozy Suite, Princeton Residence, excl.",Eastern,Entire home/apt,893.0
6089,42568278,NEW!! Happy Valley FULL Horserace View Studio,Wan Chai,Entire home/apt,600.0
6090,42574938,"Best Fit group of people, exchange student! Easy!",Central & Western,Entire home/apt,988.0
6091,42590800,French Window 2BR 3min MTR Wan Chai,Wan Chai,Entire home/apt,1288.0
6092,42591047,Modern Oriental Decor 2Br Wan Chai,Wan Chai,Entire home/apt,888.0
6093,42611659,MATHESON STREET STUDIO NEAR BEATING HEART OF CITY!,Wan Chai,Entire home/apt,500.0
6094,42613715,尖沙咀邻近MTR二米大窗舒适公寓,Yau Tsim Mong,Private room,298.0
6095,42613716,明亮舒適的公寓,Yau Tsim Mong,Entire home/apt,298.0
6096,42631575,Vincent lai,Wong Tai Sin,Shared room,518.0
6097,42646939,"Mong Kok Luxury Studio, New Reno *4D",Yau Tsim Mong,Entire home/apt,311.0
6098,42653702,Perfect place for energetic and fun staying,Kwai Tsing,Entire home/apt,620.0
6099,42673108,Cozy One-Bedroom Unit In the Heart of Central *1A,Central & Western,Entire home/apt,684.0
6100,42673722,Deluxe Signature Capsule,Wan Chai,Shared room,150.0
6101,42695038,李嘉誠老牌豪宅! 五星級酒店同款海景,Kowloon City,Entire home/apt,2000.0
6102,42728534,"Superior Double Bed, Private Bathroom 2 Min to MTR",Yau Tsim Mong,Private room,290.0
6103,42733942,"Jordan, Entire 100 sq ft rooms Co-living long stay",Yau Tsim Mong,Private room,198.0
6104,42745656,SPECIAL OFFER !!!!! Yau Ma Tei (Y13e),Yau Tsim Mong,Private room,105.0
6105,42748849,A lovely room to stay in the heart of Hong Kong,Wan Chai,Private room,465.0
6106,42780501,Three bedrooms apartment in North Point,Eastern,Entire home/apt,1300.0
6107,42783462,Nice and comfy near in shopping malls.,Yau Tsim Mong,Private room,750.0
6108,42800568,Pretty apartment,Kwai Tsing,Private room,350.0
6109,42801202,Pretty Apartment,Kwai Tsing,Private room,350.0
6110,42805929,落地玻璃窗連露台 樓底挑高採光明亮 配備家居健身器材,Kowloon City,Entire home/apt,800.0
6111,42855680,"Standard Double Bed, Private Bathroom 2 Min to MTR",Yau Tsim Mong,Private room,270.0
6112,42868595,Mini Twin,Southern,Private room,816.0
6113,42868621,Corner Deluxe,Southern,Private room,1416.0
6114,42868624,Family and Friends,Southern,Private room,1666.0
6115,42868675,Long Loft,Southern,Private room,1316.0
6116,42870616,20% off PREMIER ROOM (Partial Harbour View),Yau Tsim Mong,Private room,2500.0
6117,42870672,20% off PREMIER ROOM (City View),Yau Tsim Mong,Private room,1393.0
6118,42870673,20% off DELUXE ROOM (City View),Yau Tsim Mong,Private room,1193.0
6119,42870674,20% off STANDARD TWIN ROOM (City View),Yau Tsim Mong,Private room,993.0
6120,42870675,20% off SUPERIOR TWIN ROOM (City View),Yau Tsim Mong,Private room,1093.0
6121,42870676,20% off SUPERIOR DOUBLE ROOM (City View),Yau Tsim Mong,Private room,1043.0
6122,42870677,20% off FAMILY ROOM (City View),Yau Tsim Mong,Private room,1393.0
6123,42870678,20% off SUPERIOR SINGLE ROOM (City View),Yau Tsim Mong,Private room,993.0
6124,42870679,20% off STANDARD SINGLE ROOM (City View),Yau Tsim Mong,Private room,943.0
6125,42871062,"Super Convenient to everywhere, long short rental",Sha Tin,Entire home/apt,900.0
6126,42873421,"Superior Single Bed, Private Bathroom 2 Min to MTR",Yau Tsim Mong,Private room,270.0
6127,42873814,"Standard Single Bed, Private Bathroom 2 Min to MTR",Yau Tsim Mong,Private room,250.0
6128,42873896,"Standard Twin Room, Private Bathroom 2 Min to MTR",Yau Tsim Mong,Private room,554.0
6129,42874869,"Superior Twin Bed, Private Bathroom 2 Min to MTR",Yau Tsim Mong,Private room,280.0
6130,42874957,"Double + Single Bed, Private Bathroom 2 Min to MTR",Yau Tsim Mong,Private room,300.0
6131,42874990,"Bunk + Single 3 Pax, Private Bathroom 2 Min to MTR",Yau Tsim Mong,Private room,270.0
6132,42885423,【Jane's Cozy Suite】1 Min to TST MTR 尖沙咀套房,Yau Tsim Mong,Private room,160.0
6133,42886844,Snug Queen,Central & Western,Private room,838.0
6134,42886857,Snug Twin,Central & Western,Private room,838.0
6135,42886859,Studio,Central & Western,Private room,1238.0
6136,42886860,Loft,Central & Western,Private room,2438.0
6137,42896793,Luxurious Renovated Elegant Home in NP (1min MTR),Eastern,Entire home/apt,395.0
6138,42897048,"TAI PING SHAN STUDIO, SHEUNG WAN.",Central & Western,Entire home/apt,450.0
6139,42897419,"SHORT STAY AT TUNG STREET STUDIO, SHEUNG WAN",Central & Western,Entire home/apt,400.0
6140,42897733,210 sq.ft STUDIO WITH BALCONY VIEW@HOLLYWOOD ROAD,Central & Western,Entire home/apt,700.0
6141,42901755,Designed for Comfort/原生態設計師民宿/銅鑼灣/獨立專用廁所,Wan Chai,Private room,815.0
6142,42902001,Designer Studio!Private Toilet and kitchen簡約/露台,Wan Chai,Private room,814.0
6143,42902315,Interior Design/溫馨經典設計師民宿/銅鑼灣/獨立廚房、專用廁所/有露台,Wan Chai,Private room,814.0
6144,42902507,Interior Designer Space/網紅民宿/銅鑼灣/特大房間/獨立廁/包露台/智能電視,Wan Chai,Private room,1051.0
6145,42907928,带自助早餐洗衣机厨具红磡两室两厅一厨一卫海边酒店式公寓可做饭每天阿姨打扫楼下维港海景红馆尖沙咀旺角边,Kowloon City,Entire home/apt,1809.0
6146,42929231,Beautiful 1 bedroom with partial harbour views,Central & Western,Entire home/apt,900.0
6147,42929955,遵检疫令隔离-市中心海景单人房可住两人-通风开扬有景观 （代购物）Cozy Single room,Kowloon City,Private room,999.0
6148,42931703,SPACIOUS apartment in EXCELLENT location Central,Central & Western,Private room,300.0
6149,42933247,"230sq.ft., HAVEN STRT. STUDIO SPACE, HK",Wan Chai,Entire home/apt,560.0
6150,42933811,Newly Renovated 2 Bedrooms Apt(A) in Tsim Sha Tsui,Yau Tsim Mong,Entire home/apt,480.0
6151,42945859,Deluxe Queen,Southern,Private room,1000.0
6152,42945908,Corner,Southern,Private room,1166.0
6153,42945911,Deluxe Twin Room,Yau Tsim Mong,Private room,601.0
6154,42945916,Deluxe Double Room,Yau Tsim Mong,Private room,601.0
6155,42952320,[Suitable for 1 or 2ppl]Cozy furnished studio @TST,Yau Tsim Mong,Entire home/apt,333.0
6156,42952845,"Cozy, warm new renovated studio for 1p / 2p @TST",Yau Tsim Mong,Entire home/apt,326.0
6157,42953077,"Cozy, Warm Apartment with 2bedrooms @City Center",Yau Tsim Mong,Entire home/apt,659.0
6158,42953417,"<Best Choice for Couples> Cozy, warm studio",Yau Tsim Mong,Entire home/apt,349.0
6159,42958710,3分鐘地鐵North Point Nice&Budget 2minToMTR RmB,Eastern,Entire home/apt,201.0
6160,42959045,3分鐘地鐵North Point Nice&Budget 2minToMTR RmD,Eastern,Entire home/apt,114.0
6161,42959158,"Sharehouse Apt,Individual BR@Kennedy Town,near MTR",Central & Western,Private room,588.0
6162,42966561,New room,Yau Tsim Mong,Private room,350.0
6163,42966872,Hong Kong Jiu Long Hostel,Yau Tsim Mong,Entire home/apt,1551.0
6164,42967077,Panda's Hostel,Yau Tsim Mong,Private room,350.0
6165,42978275,"140 SQ FT ELEGANT HIGH STREET STUDIO, SAI YING PUN",Central & Western,Entire home/apt,500.0
6166,42984892,Simple Home,Kwai Tsing,Private room,350.0
6167,42989130,W红磡红馆演唱会两室两厅一厨一卫海边酒店式公寓每天有阿姨打扫,Kowloon City,Entire home/apt,1478.0
6168,42993918,［夕阳］35平/一房一厅/地铁口小区/福田市中心/会展中心/九方购物广场/福田口岸/皇岗口岸/投影房,North,Entire home/apt,469.0
6169,43016652,The Jervois - One Bedroom Suite,Central & Western,Private room,1711.0
6170,43016653,The Jervois - Two-bedroom Suite,Central & Western,Private room,6639.0
6171,43016677,99 Bonham - Standard Suite,Central & Western,Private room,993.0
6172,43016698,99 Bonham - Premier Suite,Central & Western,Private room,1157.0
6173,43016700,99 Bonham - Deluxe Suite,Central & Western,Private room,1393.0
6174,43037505,景观大床房,Yuen Long,Private room,391.0
6175,43039711,Stylish Parisian loft with private rooftop,Central & Western,Entire home/apt,1400.0
6176,43041012,生活方便，出遊便捷！銅鑼灣E出口、超市、食街、戲院、維園、驚安殿堂都在1分鐘。,Wan Chai,Private room,280.0
6177,43048740,Boat Staycation - Spend a Day/Night onboard,Kwun Tong,Entire home/apt,49000.0
6178,43048796,Y红磡红馆演唱会尖沙咀海边两市两厅一厨一卫酒店式公寓每天免费打扫下楼就可以看维多利亚海港,Kowloon City,Entire home/apt,1478.0
6179,43049313,SoloTravelerStudio.D/Jordan-Austin-KowloonStation,Yau Tsim Mong,Entire home/apt,403.0
6180,43055134,2BR Seaview apartment with family friendly spaces,Islands,Entire home/apt,1180.0
6181,43056352,Cosy flat in Tung Chung-long term&female only,Islands,Private room,250.0
6182,43058361,B下楼就是海边红磡两室两厅一厨一卫酒店式管理公寓每天打扫近尖沙咀可看维多利亚海港海景夜景可做饭红馆边,Kowloon City,Entire home/apt,1443.0
6183,43060101,Science Park Tolo Harbour,Tai Po,Entire home/apt,1200.0
6184,43063860,Super Designer Space 網紅民宿/3間套房包露台獨立廁/Netflix,Wan Chai,Entire home/apt,3334.0
6185,43064613,Cozy renovated studio with private rooftop,Central & Western,Entire home/apt,1000.0
6186,43073170,香港海景渡假樂園 Hong Kong Seaview Holiday Resort,Islands,Private room,706.0
6187,43073417,Staycation Day Adventures onboard Sailing Yacht,Wan Chai,Entire home/apt,12500.0
6188,43073903,New Ensuite Off/Studios in Heart of the City - B,Yau Tsim Mong,Entire home/apt,267.0
6189,43073941,Newly renovated !17J Explore like local,Yau Tsim Mong,Entire home/apt,1000.0
6190,43074922,Hong Kong 1960’s style apartment,Sha Tin,Entire home/apt,620.0
6191,43076760,【超值整租】安静花园小区中的小木屋+观景天台+衣帽间+地铁口正对面@福田中心,Yuen Long,Entire home/apt,371.0
6192,43080140,Sai Ying Pun - High Street Two,Central & Western,Entire home/apt,380.0
6193,43080671,A 2ppl Double Bed 46113Studio 2min CausewayBay MTR,Wan Chai,Private room,240.0
6194,43082920,福田口岸 会展中心 C bd商圈 鼓浪湾公寓清新大床房,Yuen Long,Entire home/apt,531.0
6195,43083023,SoloTravelerStudio.C/Jordan-KowloonStation-Austin,Yau Tsim Mong,Entire home/apt,360.0
6196,43083180,SoloTravelerStudio.E/Austin-Jordan-KowloonStation,Yau Tsim Mong,Entire home/apt,340.0
6197,43083786,* CWB Seaview Ensuite PrivateBalcony 銅鑼灣海景雙人房連私人陽台,Wan Chai,Private room,793.0
6198,43088577,Hollywood Road - Studio One,Central & Western,Entire home/apt,420.0
6199,43097782,乡村别墅,Yuen Long,Private room,308.0
6200,43102786,Sheung Wan Studio for 1 - walk up 3rd floor(sw20d,Central & Western,Private room,170.0
6201,43105897,Hk island 2 bedroom for rent,Eastern,Entire home/apt,1400.0
6202,43106339,香港微18 (Hong Kong Mini 18 Hotel) 标准双床房Twin Bed Room,Yau Tsim Mong,Private room,213.0
6203,43106349,3分鐘地鐵North Point Nice&Budget 2minToMTR RmC,Eastern,Entire home/apt,226.0
6204,43107411,尖沙咀中心地段 地鐵上蓋 兩人房 #獨立浴室 #乾淨整潔#交通方便 #適合閨蜜朋友旅行  801房,Yau Tsim Mong,Private room,499.0
6205,43107774,旺角區經濟大床房Budget Double Rm@Mong Kok2101,Yau Tsim Mong,Private room,168.0
6206,43108341,旺角區經濟大床房Budget Double Rm@Mong Kok1702,Yau Tsim Mong,Private room,362.0
6207,43108512,【荣.遇】,Yuen Long,Entire home/apt,282.0
6208,43108726,[加强消毒]小小艺术家居馆—1房1厅/高清投影/赤尾地铁口/九方购物广场/福田中心区/会展中心/口岸,North,Entire home/apt,469.0
6209,43112427,* Cwb Windowless CabinSuite-Shared Seaview Balcony,Wan Chai,Private room,486.0
6210,43112639,【天际·云端】55平豪宅家庭房，可住2人以上，超大落地窗，福田保税区|福田口岸|水围村，1点退房,Yuen Long,Private room,338.0
6211,43113989,* WindowSuite-Shared Seaview Balcony銅鑼灣小套窗房連共享海景陽台,Wan Chai,Private room,280.0
6212,43119500,Queen's Road WEST - Brand New,Central & Western,Entire home/apt,350.0
6213,43120851,S红磡两室两厅一厨一卫海边酒店式公寓每天阿姨打扫下楼看维多利亚海港夜景海景红馆孕妇月子中心尖沙咀旺角,Kowloon City,Entire home/apt,1444.0
6214,43125227,一房一厅47平～6500/月～短租～带厨房带阳台～28楼采光贼好,North,Entire home/apt,233.0
6215,43128505,BIG Family  Room #1601 Kowloon TST   Wifi 16floor,Yau Tsim Mong,Private room,280.0
6216,43129665,Home sweet Home,Eastern,Entire home/apt,300.0
